"","GRTS_ID","Species","MaxN","deployment_ID","Code","Time (HMS)","OpCode","TapeReader","Family","Genus","Has fed","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group","ID","VIDEO_ID.x","Date","Stereo / mono","RIG","Target Habitat","Broadscale_habitat","Mixed","Main Habitat","Secondary Habitat","Relief score","Analysed","Lat","Lon","Time.IN (BST)","Time.OUT (BST)","Depth (m).x","Temp (c).x","GTRS Latitude","GTRS Longitude","Time of high tide","Height of tide","Time of low tide","Bait.x","ALT_ID.x","VIDEO_ID.y","Broadscale","Depth (m).y","Temp (c).y","GTRS Latit","GTRS Longi","Time of hi","Height of","Time of lo","Height o_1","Bait.y","ALT_ID.y","Aspect_mean","Slope_mean","Rug_mean","Rug_range","Remoteness","MCZ Status","SAC Status","Exposure","Time_settled","end","obs_time"
"1299",233,"Conger_eel",1,"3009",126285,00:17:07,"BEN_3009","OE","Congridae","Conger","No","Conger conger","Anguilliformes","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:17:07
"1300",233,"Cuckoo_wrasse",3,"3009",151501,00:17:41,"BEN_3009","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:17:41
"1301",233,"Goldsinny_wrasse",1,"3009",126964,00:12:41,"BEN_3009","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:12:41
"1302",233,"Pollack",10,"3009",126440,00:01:27,"BEN_3009","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:01:27
"1303",233,"Poor_cod",1,"3009",126445,00:09:05,"BEN_3009","OE","Gadidae","Trisopterus","No","Trisopterus luscus","Gadiformes","Small demersals (<30 cm)","Demersal fish","Perch likes","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:09:05
"1304",233,"Small_spotted_catshark",1,"3009",105815,00:14:57,"BEN_3009","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:14:57
"1305",233,"Three_bearded_rockling",1,"3009",126458,00:12:41,"BEN_3009","OE","Gaidropsaridae","Gaidropsarus","No","Gaidropsarus vulgaris","Gadiformes","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:12:41
"1306",234,"Ballan_wrasse",2,"3041",126965,00:07:49,"BEN_3041","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:07:49
"1307",234,"Common_spiny_lobster",1,"3041",107703,00:06:26,"BEN_3041","OE","Palinuridae","Palinurus","No","Palinurus elephas","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:06:26
"1308",234,"Common_urchin",1,"3041",135302,00:04:11,"BEN_3041","OE","Echinidae","Echinus","No","Cyanea lamarckii","Semaeostomeae","Cnidaria","","","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:04:11
"1309",234,"Conger_eel",1,"3041",126285,00:15:37,"BEN_3041","OE","Congridae","Conger","No","Conger conger","Anguilliformes","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:15:37
"1310",234,"Cuckoo_wrasse",2,"3041",151501,00:11:19,"BEN_3041","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:11:19
"1311",234,"Goldsinny_wrasse",3,"3041",126964,00:57:59,"BEN_3041","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:57:59
"1312",234,"Nursehound",1,"3041",105814,00:17:15,"BEN_3041","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus stellaris","Carcharhiniformes","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:17:15
"1313",234,"Pollack",3,"3041",126440,00:06:51,"BEN_3041","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:06:51
"1314",234,"Poor_cod",1,"3041",126445,00:08:19,"BEN_3041","OE","Gadidae","Trisopterus","No","Trisopterus luscus","Gadiformes","Small demersals (<30 cm)","Demersal fish","Perch likes","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:08:19
"1315",234,"Small_spotted_catshark",1,"3041",105815,00:07:03,"BEN_3041","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:07:03
"1316",234,"juvenile_spp",10,"3041",5,00:07:03,"BEN_3041","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","70","BEN_3041","11/08/2022","Stereo","3","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","1","Y","49.89062","-6.39475","15:41:00","16:57:00","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","250 MACKEREL","N","BEN_3041","Circalittoral_rock","27.2","14.9","49.89043885","-6.394594741","17:09:00","5.6","NA","NA","250 MACKEREL","N","213.7437616","2.141223923","2.64690989","4.96476686","2818.6","0","1","123.7","00:01:23",2024-12-04 01:01:23,2024-12-04 00:07:03
"1317",235,"Ballan_wrasse",1,"3169",126965,00:02:16,"BEN_3169","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","222","BEN_3169","14/06/2023","Stereo","267","Circalittoral_rock","Subtidal sediments","Y","Subtidal_sediments","Circalittoral_rock","1","Y","49.94711","-6.38128","13:06:00","14:26:00","33.2","13.6","49.94613798","-6.383188142","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3169","Subtidal_sediments","33.2","13.6","49.94613798","-6.383188142","14:52:00","4.8","NA","NA","250 MACKEREL","N","120.9979906","4.99437709","5.569141774","7.519662857","1178.8","0","1","31","00:01:59",2024-12-04 01:01:59,2024-12-04 00:02:16
"1318",235,"Cuckoo_wrasse",1,"3169",151501,00:02:40,"BEN_3169","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","222","BEN_3169","14/06/2023","Stereo","267","Circalittoral_rock","Subtidal sediments","Y","Subtidal_sediments","Circalittoral_rock","1","Y","49.94711","-6.38128","13:06:00","14:26:00","33.2","13.6","49.94613798","-6.383188142","14:52:00","4.8","NA","250 MACKEREL","N","BEN_3169","Subtidal_sediments","33.2","13.6","49.94613798","-6.383188142","14:52:00","4.8","NA","NA","250 MACKEREL","N","120.9979906","4.99437709","5.569141774","7.519662857","1178.8","0","1","31","00:01:59",2024-12-04 01:01:59,2024-12-04 00:02:40
"1319",236,"Ballan_wrasse",2,"3118",126965,00:01:11,"BEN_3118","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","172","BEN_3118","25/05/2023","Stereo","267","Circalittoral_rock","Infralittoral rock","Y","Infralittoral_rock","Subtidal_sediments","3","Y","49.87876","-6.36997","06:42:00","07:47:00","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","250 MACKEREL","N","BEN_3118","Infralittoral_rock","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","NA","250 MACKEREL","N","110.4521606","5.082353088","5.913190198","13.98890328","1590.6","0","1","20.5","00:00:57",2024-12-04 01:00:57,2024-12-04 00:01:11
"1320",236,"Pollack",4,"3118",126440,00:01:04,"BEN_3118","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","172","BEN_3118","25/05/2023","Stereo","267","Circalittoral_rock","Infralittoral rock","Y","Infralittoral_rock","Subtidal_sediments","3","Y","49.87876","-6.36997","06:42:00","07:47:00","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","250 MACKEREL","N","BEN_3118","Infralittoral_rock","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","NA","250 MACKEREL","N","110.4521606","5.082353088","5.913190198","13.98890328","1590.6","0","1","20.5","00:00:57",2024-12-04 01:00:57,2024-12-04 00:01:04
"1321",236,"Rock_cook",1,"3118",126961,00:39:59,"BEN_3118","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","172","BEN_3118","25/05/2023","Stereo","267","Circalittoral_rock","Infralittoral rock","Y","Infralittoral_rock","Subtidal_sediments","3","Y","49.87876","-6.36997","06:42:00","07:47:00","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","250 MACKEREL","N","BEN_3118","Infralittoral_rock","23.5","12.9","49.87454262","-6.365297612","09:04:00","4.5","NA","NA","250 MACKEREL","N","110.4521606","5.082353088","5.913190198","13.98890328","1590.6","0","1","20.5","00:00:57",2024-12-04 01:00:57,2024-12-04 00:39:59
"1322",237,"Ballan_wrasse",1,"3208",126965,00:01:52,"BEN_3208","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","256","BEN_3208","09/07/2023","Stereo","4","Circalittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","3","Y","49.98133","-6.29958","09:50:00","11:02:00","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3208","Infralittoral_rock","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","NA","250 MACKEREL","N","132.7630988","6.872821228","7.675237463","13.9205308","314.6","1","1","42.8","00:01:31",2024-12-04 01:01:31,2024-12-04 00:01:52
"1323",237,"Cuckoo_wrasse",2,"3208",151501,00:21:44,"BEN_3208","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","256","BEN_3208","09/07/2023","Stereo","4","Circalittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","3","Y","49.98133","-6.29958","09:50:00","11:02:00","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3208","Infralittoral_rock","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","NA","250 MACKEREL","N","132.7630988","6.872821228","7.675237463","13.9205308","314.6","1","1","42.8","00:01:31",2024-12-04 01:01:31,2024-12-04 00:21:44
"1324",237,"Goldsinny_wrasse",2,"3208",126964,00:14:36,"BEN_3208","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","256","BEN_3208","09/07/2023","Stereo","4","Circalittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","3","Y","49.98133","-6.29958","09:50:00","11:02:00","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3208","Infralittoral_rock","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","NA","250 MACKEREL","N","132.7630988","6.872821228","7.675237463","13.9205308","314.6","1","1","42.8","00:01:31",2024-12-04 01:01:31,2024-12-04 00:14:36
"1325",237,"Lesser_sandeel",3,"3208",126752,00:49:55,"BEN_3208","OE","Ammodytidae","Ammodytes","No","Ammodytes tobianus","Trachiniformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","256","BEN_3208","09/07/2023","Stereo","4","Circalittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","3","Y","49.98133","-6.29958","09:50:00","11:02:00","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3208","Infralittoral_rock","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","NA","250 MACKEREL","N","132.7630988","6.872821228","7.675237463","13.9205308","314.6","1","1","42.8","00:01:31",2024-12-04 01:01:31,2024-12-04 00:49:55
"1326",237,"Nursehound",1,"3208",105814,00:45:46,"BEN_3208","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus stellaris","Carcharhiniformes","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays","256","BEN_3208","09/07/2023","Stereo","4","Circalittoral_rock","Infralittoral rock","N","Mixed_faunal_turf","","3","Y","49.98133","-6.29958","09:50:00","11:02:00","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3208","Infralittoral_rock","23.5","15","49.97760698","-6.2997817","10:09:00","4.9","NA","NA","250 MACKEREL","N","132.7630988","6.872821228","7.675237463","13.9205308","314.6","1","1","42.8","00:01:31",2024-12-04 01:01:31,2024-12-04 00:45:46
